System_time,Server,Request_method,HTTP_user_agent,QUERY_STRING,REMOTE_ADDR
2018-08-30 16:47:10,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-20%201:56:16&endDate=2017-08-30%2001:56:16,127.0.0.1 
2018-08-30 16:52:55,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1,127.0.0.1 
2018-08-30 16:52:56,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-08-30 16:53:02,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-20%201:56:16&endDate=2017-08-30%2001:56:16,127.0.0.1 
2018-08-30 16:53:37,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,,127.0.0.1 
2018-08-30 16:53:38,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-08-30 16:54:46,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startdate=2018-01-04T00%3A00%3A00&enddate=2018-01-07T00%3A00%3A00,127.0.0.1 
2018-08-30 16:57:56,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1,127.0.0.1 
2018-08-30 16:57:56,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-08-30 16:58:05,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startdate=2018-01-04T00%3A00%3A00&enddate=2018-01-07T00%3A00%3A00,127.0.0.1 
2018-08-30 16:58:12,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-20%201:56:16&endDate=2017-08-30%2001:56:16,127.0.0.1 
2018-08-30 17:06:25,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1,127.0.0.1 
2018-08-30 17:06:25,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-08-30 17:06:29,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-20%201:56:16&endDate=2017-08-30%2001:56:16,127.0.0.1 
2018-08-30 17:07:29,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-2T01:56:16&endDate=2017-08-30T01:56:16,127.0.0.1 
2018-08-30 17:08:04,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-20T1:56:16&endDate=2017-08-21T01:56:16,127.0.0.1 
2018-08-30 17:08:39,FANCY-DP,GET/SensorAPI/getSensorDataStreams,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/68.0.3440.106 Safari/537.36,?siteid=VicAg_31&sensortype=Soil-Moisture&startDate=2017-08-20T01:56:16&endDate=2017-08-21T01:56:16,127.0.0.1 
